Time,Title,Types,Number of reads,Comments,Author
05-16 08:34,汇丰控股(00005.HK)回购231.82万股,资讯,1133,0,汇丰控股资讯
05-16 08:34,汇控（00005）昨日回购近232万股 涉资1712万英镑,资讯,1442,0,汇丰控股资讯
05-16 08:27,汇丰控股(00005)回购231.82万股,资讯,1299,0,汇丰控股资讯
05-16 08:08,本身股份之交易,公告,672,0,汇丰控股资讯
05-15 18:25,汇丰控股(00005.HK)5月14日发行3467股并回购106.92万,资讯,1672,0,汇丰控股资讯
05-15 17:35,汇丰控股5月14日斥8372.68万港元回购106.92万股,资讯,1408,0,汇丰控股资讯
05-15 17:16,翌日披露報表,公告,597,0,汇丰控股资讯
05-15 15:42,汇丰控股(00005)5月14日回购106.92万股以作注销,资讯,1062,0,汇丰控股资讯
05-15 08:12,本身股份之交易,公告,784,0,汇丰控股资讯
05-14 17:43,汇丰控股(00005)5月11日耗资1.62亿港元回购207.8万股,资讯,1318,0,汇丰控股资讯
05-14 17:42,汇丰控股(00005.HK)耗资1.62亿港元回购207.84万股,资讯,1615,0,汇丰控股资讯
05-14 17:35,翌日披露報表,公告,626,0,汇丰控股资讯
05-14 15:13,汇丰控股(00005)持续回购股份 股价涨1%创3个月新高,资讯,4533,1,汇丰控股资讯
05-14 09:03,汇丰控股回购207.8万股,资讯,4338,0,汇丰控股资讯
05-14 08:36,汇丰控股(00005.HK)于5月11日回购207.84万股,资讯,4559,0,汇丰控股资讯
05-14 08:20,本身股份之交易,公告,768,0,汇丰控股资讯
05-11 17:41,汇丰控股(00005)5月10日耗资2.8亿港元回购362万股,资讯,3709,0,汇丰控股资讯
05-11 17:26,翌日披露報表,公告,744,0,汇丰控股资讯
05-11 13:30,瑞银：维持汇控(00005)“中性”评级 目标价78元,资讯,3859,0,汇丰控股资讯
05-11 09:19,汇丰控股5月10日回购362万股,资讯,3899,0,汇丰控股资讯
05-11 09:14,汇控（00005）昨日回购362万股 涉资逾2623万英镑,资讯,3663,0,汇丰控股资讯
05-11 09:07,汇丰控股回购362万股,资讯,3702,0,汇丰控股资讯
05-11 08:16,本身股份之交易,公告,929,0,汇丰控股资讯
05-10 17:55,汇丰控股(00005)5月9日耗资3亿港元回购394.5万股,资讯,3309,0,汇丰控股资讯
05-10 17:50,汇丰控股(00005.HK)耗资约3亿港元回购394.48万股,资讯,3230,0,汇丰控股资讯
05-10 17:43,翌日披露報表,公告,669,0,汇丰控股资讯
05-10 14:43,汇控（00005）昨日回购394.5万股 涉逾2829万英镑,资讯,3477,0,汇丰控股资讯
05-10 10:33,汇控(00005)启动第4轮回购 股价涨逾1%,资讯,3385,0,汇丰控股资讯
05-10 09:57,汇丰控股（00005）昨回购395万股 现随市造好,资讯,3433,0,汇丰控股资讯
05-10 09:29,汇丰控股昨日回购394.5万股 涉逾2829万英镑,资讯,3423,0,汇丰控股资讯
05-10 08:44,汇丰控股回购394.47万股,资讯,3587,0,汇丰控股资讯
05-10 08:09,本身股份之交易,公告,943,0,汇丰控股资讯
05-09 14:32,汇丰展开新一轮回购 涉资最多20亿美元,资讯,3449,0,汇丰控股资讯
05-09 14:13,汇丰控股(00005)向Credit Suisse回购358万股,资讯,3427,0,汇丰控股资讯
05-09 10:03,汇丰控股拟透过Credit Suisse回购公司普通股,资讯,3503,0,汇丰控股资讯
05-09 10:02,汇丰控股拟回购最多20亿美元普通股,资讯,3328,0,汇丰控股资讯
05-09 08:06,股份回購,公告,1795,0,汇丰控股资讯
05-09 08:05,股份回購,公告,617,0,汇丰控股资讯
05-07 17:31,上周五汇控(00005.HK)公布首季业绩 大行最新评级及目,资讯,3905,0,汇丰控股资讯
05-07 16:48,截至2018年4月30日止月份之股份發行人的證券變動月報,公告,710,0,汇丰控股资讯
05-07 16:31,业绩不及预期,研报,1704,0,汇丰控股资讯
05-07 13:41,瑞银：汇控(00005)首季经调整盈利高于预期 ,资讯,2626,0,汇丰控股资讯
05-07 10:55,瑞信：汇控(00005)首季成本控制逊预期 评级,资讯,2844,0,汇丰控股资讯
05-04 16:50,高盛：维持汇控(00005)“买入”评级 目标价,资讯,5280,1,汇丰控股资讯
05-04 13:35,汇丰(00005)业绩不佳快速跳水跌2% 宣布提前,资讯,5855,0,汇丰控股资讯
05-04 13:30,汇丰控股(00005.HK)1季度经调整除税前利润,资讯,4140,0,汇丰控股资讯
05-04 13:23,汇丰控股(00005)一季度经调整除税前利润同,资讯,3919,0,汇丰控股资讯
05-04 13:23,汇丰控股(00005)挫近2％ 首季经调整除税前,资讯,3403,0,汇丰控股资讯
05-04 13:19,范宁透露工行曾计划收购汇控 惟现时收购难,资讯,4909,0,汇丰控股资讯
05-04 13:03,汇丰控股一季度税前利润60.3亿美元 将回购,资讯,4434,0,汇丰控股资讯
05-04 12:08,2018年第一季盈利公布 - 摘要,公告,3356,0,汇丰控股资讯
05-04 10:21,汇丰控股(00005)今日放榜 暂时偏软受制十天,资讯,2996,0,汇丰控股资讯
05-03 10:21,憧憬加息和明日季绩 留意汇控购,资讯,4314,0,汇丰控股资讯
05-02 14:16,汇控(00005.HK)投资评级及目标价(表),资讯,3717,0,汇丰控股资讯
05-02 14:02,汇控（00005）季绩周五揭晓  利润增幅大行,资讯,3084,0,汇丰控股资讯
04-26 00:00,汇丰控股目标价88元，评级增持,研报,245,0,汇丰控股资讯
04-23 16:54,汇丰控股将于5月4日审议首季盈利及股息的宣,资讯,5450,1,汇丰控股资讯
04-20 22:54,集團監察委員會的職權範圍,公告,955,0,汇丰控股资讯
04-20 22:40,集團薪酬委員會的職權範圍,公告,819,0,汇丰控股资讯
04-20 22:38,提名及企業管治委員會的職權範圍,公告,750,0,汇丰控股资讯
04-20 22:35,董事會成員名單及角色與職務,公告,909,0,汇丰控股资讯
04-20 22:33,組織大綱及註冊章程,公告,811,0,汇丰控股资讯
04-20 22:26,2018年股東周年大會投票表決結果,公告,1038,0,汇丰控股资讯
04-20 18:40,汇丰(00005)主席杜嘉祺宣布：会把董事会下设委员会的,资讯,4985,0,汇丰控股资讯
04-20 18:18,匯豐董事會職責變動,公告,740,0,汇丰控股资讯
04-20 18:08,汇丰控股委任梅尔莫及施俊仁为风险管理委员会的新增成,资讯,3978,0,汇丰控股资讯
04-20 14:48,瑞信：升汇控(00005)目标价至77元 评级升至“中性”,资讯,4092,0,汇丰控股资讯
04-10 17:31,[大行评级]高盛：汇控(00005.HK)未来策略无变，留意一,资讯,4786,1,汇丰控股资讯
04-10 17:11,高盛：维持汇控(00005)“买入”评级 目标价85元,资讯,4180,1,汇丰控股资讯
04-10 15:21,花旗：予汇控(00005)“买入”评级 目标价89.9元,资讯,3860,0,汇丰控股资讯
04-09 19:15,汇丰控股(00005.HK)以股代息发行3925.65万股股份,资讯,2626,0,汇丰控股资讯
04-09 19:13,汇丰控股(00005)4月6日发行约3925.65万股代息股份,资讯,3899,1,汇丰控股资讯
04-09 19:00,翌日披露報表,公告,947,0,汇丰控股资讯
04-09 16:49,截至2018年3月31日止月份之股份發行人的證券變動月報,公告,964,0,汇丰控股资讯
03-26 20:46,汇丰控股宣派第四次股息每股0.21美元,资讯,7040,0,汇丰控股资讯
03-26 20:29,2017年度第四次股息,公告,2260,0,汇丰控股资讯
03-20 10:10,汇丰控股拟发行合共40亿美元可转换证券,资讯,11631,1,汇丰控股资讯
03-20 08:07,發行永久後償或有可轉換證券,公告,1749,0,汇丰控股资讯
03-15 19:46,汇丰控股(00005.HK)因股权奖励计划而发行1201.89万股,资讯,5274,0,汇丰控股资讯
03-15 18:33,翌日披露報表,公告,1358,0,汇丰控股资讯
03-14 22:18,汇丰控股(00005.HK)因股份奖励计划增发1463.3万股,资讯,3448,1,汇丰控股资讯
03-14 20:13,汇丰控股根据股份奖励计划发行1463万股,资讯,4771,2,汇丰控股资讯
03-14 18:23,翌日披露報表,公告,1165,0,汇丰控股资讯
03-14 17:35,仅差84亿元！汇丰银行的大股东就要变中国企业了,资讯,18210,1,汇丰控股资讯
03-13 21:36,汇丰控股发行合计1487.56万股表现股份及奖励股份,资讯,4587,0,汇丰控股资讯
03-13 21:23,汇丰控股(00005.HK)12日合计发行约1353.42万股,资讯,4148,0,汇丰控股资讯
03-13 20:09,翌日披露報表,公告,1368,0,汇丰控股资讯
03-11 08:49,汇丰控股下调目标价至76元，维持持有评级,研报,3353,0,汇丰控股资讯
03-07 13:33,高盛：上调汇控(00005)目标价至85港元 看好,资讯,5100,0,汇丰控股资讯
03-06 23:05,汇丰控股宣派2017年第四次股息每股0.21美元,资讯,3787,0,汇丰控股资讯
03-06 22:12,2018年股東周年大會代表委任表格,公告,1646,0,汇丰控股资讯
03-06 22:07,2017年度第四次股息; 以股代息,公告,2520,0,汇丰控股资讯
03-06 16:41,Jaws guidance held firm,研报,1750,0,汇丰控股资讯
03-05 18:46,汇丰控股获准寻求一项授权 以发行可超20%的,资讯,5410,3,汇丰控股资讯
03-05 18:05,根據香港上市規則第13.36(1)條就或有可轉換,公告,1510,0,汇丰控股资讯
03-01 21:39,汇丰控股第四次股息每股0.21美元 可选择以,资讯,7519,0,汇丰控股资讯
03-01 18:38,2017年度第四次股息以股代息選擇,公告,2551,0,汇丰控股资讯
03-01 18:27,汇丰控股2017年度第四次股息附有以股代息选,资讯,8208,0,汇丰控股资讯
02-28 00:33,\t汇丰控股(00005.HK)26日发行合共1496.5万,资讯,6505,0,汇丰控股资讯
02-27 21:27,汇丰控股按股份奖励计划发行合共1496.5万股,资讯,5439,0,汇丰控股资讯
02-27 21:12,翌日披露報表,公告,1569,0,汇丰控股资讯
02-24 15:29,去年末季盈利逊预期，予目标价89元,研报,4159,1,汇丰控股资讯
02-24 15:26,汇丰控股维持买入评级，目标价88.5元,研报,2610,0,汇丰控股资讯
02-23 16:18,4Q17 results: cost disappointment,研报,1653,0,汇丰控股资讯
02-23 15:18,业绩略低于预期，基本面保持稳健,研报,2656,1,汇丰控股资讯
02-23 12:03,4Q17 preview,研报,1313,0,汇丰控股资讯
02-23 04:37,汇丰控股卸下包袱一身轻,资讯,9456,1,汇丰控股资讯
02-22 23:52,汇丰控股(00005.HK):安铭、费卓成及利普斯,资讯,6215,0,汇丰控股资讯
02-22 21:00,安铭、费卓成及利普斯基将退任汇丰控股非执,资讯,4850,1,汇丰控股资讯
02-22 20:36,董事退任,公告,2013,0,汇丰控股资讯
02-21 16:27,最全汇控(00005)目标价汇总 最高104元最低,资讯,6890,0,汇丰控股资讯
02-21 15:26,大摩：维持汇控(00005)“增持”评级 予目标,资讯,6686,1,汇丰控股资讯
02-21 15:23,大摩：微降汇控(00005.HK)目标价至88港元 ,资讯,5519,0,汇丰控股资讯
02-21 12:23,董事會成員名單及角色與職務,公告,1738,0,汇丰控股资讯
02-21 11:15,里昂：重申汇控(00005.HK)“跑赢大市”评级,资讯,2749,0,汇丰控股资讯
02-21 11:13,瑞银：汇控(00005.HK)上季经调整盈利符预期,资讯,6905,0,汇丰控股资讯
02-21 10:07,大摩：维持汇控(00005.HK)“增持”评级 目,资讯,7169,1,汇丰控股资讯
02-21 09:30,卸下包袱一身轻 汇丰控股业绩没你想得那么,资讯,18414,0,汇丰控股资讯
02-20 20:38,美银美林：汇控(00005)去年收入符预期 维持,资讯,8698,1,汇丰控股资讯
02-20 19:27,汇控（00005）称或第二季重启回购 伦敦股价,资讯,10064,0,汇丰控股资讯
02-20 17:39,集團行政總裁退任,公告,2627,0,汇丰控股资讯
02-20 17:37,小摩：汇控(00005)去年末季盈利能力逊预期 ,资讯,17804,0,汇丰控股资讯
02-20 15:14,汇控去年税前利润略逊预期 将择机再度回购,资讯,9497,1,汇丰控股资讯
02-20 14:34,汇丰控股全年股东应占溢利同比增长6.45倍至,资讯,8806,0,汇丰控股资讯
02-20 12:10,2017年業績摘要,公告,8314,0,汇丰控股资讯
02-20 11:31,汇丰控股即将发布17年财报 股价强势拉升,资讯,15776,4,汇丰控股资讯
02-20 10:37,德银：预计汇控2018纯利为148亿美元 升目标,资讯,10842,1,汇丰控股资讯
02-15 18:03,汇丰控股全年盈利或增1.5倍,资讯,20414,1,汇丰控股资讯
02-15 12:16,汇丰控股绩前再获平安增持 股价齐走高,资讯,27538,1,汇丰控股资讯
02-14 20:53,平安旗下资管公司增持汇控(00005)3722万股 耗资29.55,资讯,10316,1,汇丰控股资讯
02-13 19:48,汇控(00005)最新评级汇总！目标价最高看103元,资讯,5870,1,汇丰控股资讯
02-06 18:08,汇丰控股将于4月6日派发2017年度第四次股息,资讯,10389,2,汇丰控股资讯
02-06 17:59,汇丰控股：2017年度第四次股息将于4月6日派发,资讯,7548,1,汇丰控股资讯
02-06 17:48,2017年度末期業績及第四次股息; 6.20厘非累積A系列美,公告,5890,0,汇丰控股资讯
01-19 21:12,集團薪酬委員會的職權範圍,公告,1537,0,汇丰控股资讯
01-19 15:30,匯豐與美國司法部就外匯交易調查達成和解,公告,2065,0,汇丰控股资讯
01-19 08:05,匯豐與美國司法部就外匯交易調查達成和解,公告,1792,0,汇丰控股资讯
01-18 16:10,站稳32000点！恒指再度刷历史新高 港股通成交额破纪录,资讯,13.7万,76,财经评论
01-15 15:15,汇丰控股：全球绿色债券市场呈现供不应求态势,资讯,5038,3,汇丰控股资讯
01-11 02:09,汇控股价逼近历史高点,资讯,7641,1,汇丰控股资讯
01-10 18:21,港股银行股获内地资金青睐 汇丰控股获净买22.85亿港元,资讯,11083,2,汇丰控股资讯
01-05 17:12,截至2017年12月31日止月份之股份發行人的證券變動月報,公告,1064,0,汇丰控股资讯
12-13 14:33,汇控(00005)上涨2% 内地资金持续加持,资讯,3901,3,汇丰控股资讯
12-12 18:32,汇丰控股因股份奖励计划增发6.5万股,资讯,5325,3,汇丰控股资讯
12-12 18:26,翌日披露報表,公告,1586,0,汇丰控股资讯
12-12 09:01,“五号仔”汇丰控股：撬动2018年牛市的“支点”,资讯,44415,1,汇丰控股资讯
12-11 08:40,内地资金大买汇丰控股 中国平安：是我干的,资讯,62534,11,汇丰控股资讯
12-08 14:09,平安资管成汇丰控股第二大股东,资讯,3089,1,汇丰控股资讯
12-08 13:39,平安资管增持汇丰 控股达5.01%成第二大股东,资讯,3502,7,汇丰控股资讯
12-07 18:59,董事會成員名單及角色與職務,公告,1514,0,汇丰控股资讯
12-07 10:55,平安资管通过港股通买入汇丰控股 持股比例达5.01%,资讯,8541,5,汇丰控股资讯
12-07 10:54,平安资管增持汇丰控股至5.01% 成第二大股东,资讯,17572,3,汇丰控股资讯
12-06 21:03,平安资管增持汇丰控股至5.01% 称为财务性投资,资讯,5405,2,汇丰控股资讯
12-06 20:29,平安资管港股举牌汇丰控股,资讯,5473,3,汇丰控股资讯
12-06 19:20,平安资管通过港股通成为汇丰控股重要投资者,资讯,4417,3,汇丰控股资讯
12-06 19:14,平安资管买入1000万股汇丰控股 持股升至5.01%,资讯,4373,4,汇丰控股资讯
12-06 16:05,截至2017年11月30日止月份之股份發行人的證券變動月報,公告,1104,0,汇丰控股资讯
12-01 13:21,大摩：拆息趋升或利好大型港银 吁“增持”汇丰控股、,资讯,5009,1,汇丰控股资讯
11-24 14:06,翻出“雷曼旧账” 香港证监会对汇丰私行开4亿港元史上,资讯,15462,0,汇丰控股资讯
11-23 18:21,汇丰控股11月22日发行约2468.4万股代息股份,资讯,5244,1,汇丰控股资讯
11-23 18:13,翌日披露報表,公告,1162,0,汇丰控股资讯
11-22 11:14,汇丰控股11月20日耗资约3476.98万港元回购46万股,资讯,2651,5,汇丰控股资讯
11-22 11:13,汇丰控股11月20日回购46万股及注销365.02万股,资讯,2455,5,汇丰控股资讯
11-21 18:57,汇丰控股11月20日自伦交所回购46万股,资讯,2820,7,汇丰控股资讯
11-21 18:07,翌日披露報表,公告,1119,0,汇丰控股资讯
11-21 15:50,汇丰控股11月17日回购350万股及注销362.89万股,资讯,1331,0,汇丰控股资讯
11-21 08:49,汇丰控股回购46万股 20亿美元回购已完成,资讯,3011,0,汇丰控股资讯
11-21 08:41,汇丰控股11月20日回购46万股,资讯,1914,0,汇丰控股资讯
11-21 08:31,本身股份之交易及回購完成,公告,1307,0,汇丰控股资讯
11-20 18:11,汇丰控股11月17日注销363万股,资讯,2513,9,汇丰控股资讯
11-20 17:56,翌日披露報表,公告,982,0,汇丰控股资讯
11-20 15:18,汇丰控股11月16日自伦交所回购365.02万股,资讯,1483,4,汇丰控股资讯
11-20 08:49,汇丰控股11月17日回购350万股,资讯,2042,1,汇丰控股资讯
11-20 08:21,本身股份之交易,公告,845,0,汇丰控股资讯
11-17 18:51,翌日披露報表,公告,747,0,汇丰控股资讯
11-17 14:39,可能恢复以收购方式提高股东回报,研报,8026,1,汇丰控股资讯
11-17 14:27,汇丰控股11月16日回购365.02万股,资讯,1680,1,汇丰控股资讯
11-17 08:28,本身股份之交易,公告,627,0,汇丰控股资讯
11-16 20:10,汇丰控股11月15日回购362.89万股 注销229.1,资讯,2531,5,汇丰控股资讯
11-16 19:12,翌日披露報表,公告,763,0,汇丰控股资讯
11-16 09:08,本身股份之交易,公告,704,0,汇丰控股资讯
11-16 08:51,汇丰控股11月15日回购362.89万股,资讯,1561,2,汇丰控股资讯
11-15 18:20,汇丰控股11月14日斥2.479亿港元回购330.65,资讯,3225,9,汇丰控股资讯
11-15 18:18,翌日披露報表,公告,637,0,汇丰控股资讯
11-15 17:51,汇丰控股将于11月22日派发第三次股息每股0.,资讯,3020,19,汇丰控股资讯
11-15 17:44,2017年度第三次股息,公告,1905,0,汇丰控股资讯
11-15 10:18,汇丰控股11月13日回购346.72万股及注销333.,资讯,1376,6,汇丰控股资讯
11-15 09:22,汇丰控股11月13日注销333万股,资讯,1229,3,汇丰控股资讯
11-15 08:50,汇丰控股11月14日回购330.65万股,资讯,1011,0,汇丰控股资讯
11-15 08:39,汇丰控股回购330.65万股,资讯,4104,1,汇丰控股资讯
11-15 08:31,本身股份之交易,公告,538,0,汇丰控股资讯
11-14 18:41,翌日披露報表,公告,643,0,汇丰控股资讯
11-14 14:18,小摩：对汇控是否在美国进行收购审慎 称无,资讯,2539,10,汇丰控股资讯
